date,Up/Down,원/달러(저가),원/달러(종가), open _x, high _x, low _x, close _x,전일대비,증감률, volume _x, value ,MA(5),WMA(5),중심선, 상한선 ,하한선,%B,band width,전일대비.1,상승분,하락분,AU,AD,RS,RSI, 12EMA ,26EMA,MACD, MACD 시그널 ,%K,%D, open _y, high _y, low _y, close _y, volume _y, 환률 ,  원화환산  ,open,high,low,close,volume,소비자물가지수,등락,등락률,market_premium,price_usd_open,price_usd_high,price_usd_low,price_usd_close,price_usd_adj_close,nvt_golden_cross,stock_to_flow,stock_to_flow_reversion,puell_multiple,stablecoin_supply_ratio,mpi,outflow_total,outflow_top10,outflow_mean,outflow_mean_ma7,reserve_x,reserve_usd_x,reserve_y,reserve_usd_y,reserve_bi,reserve_usd_bi,FGI,reserve_co,reserve_usd_co,reserve_der,reserve_usd_der,reserve_spot,reserve_usd_spot,reserve_all,reserve_usd_all,reserve,reserve_usd
2018-05-08,Down,1075.5,1076.5,10439000,10499000,10130000,10233000,-189000,-0.0181,7651,78939835696.0,10560800,10479333,10374000,10981367,9766633.224,0.38,0.12,-189000,0,189000,320666.6667,152666.6667,2.100436681,67.74647887,10270632,9839575,431057,430126,12.36494598,43.79269841,9365.0,9475.7,9060.54,9187.56,25534,1077,9895002,9356.25,9463.13,9050.0,9177.82,9561.980019,250.55,1,0.99,68.66307275,14.67,14.7101,14.36,14.7101,14.7101,0.508630615,9797.224347,0.94132341,1.041881106,69.92214898,-0.9079535790000001,200.53453869999998,194.67900680000002,1.61721402,1.9307606240000001,855719.3829999999,7891749356,855719.3829999999,7891749356,213997.3641,1973560018.0,62,656462.2278,6054128803,855719.3829999999,7891749356,1380128.6619999998,12728038770,2235848.045,20619788126.0,855719.3829836091,7891749356.457627
2018-05-09,Up,1078.8,1080.9,10230000,10433000,9917000,10405000,172000,0.0168,9955,101000000000.0,10512800,10427400,10395800,10990266,9801333.651,0.51,0.11,172000,172000,0,283500.0,173400.0,1.6349480969999999,62.04858831,10291304,9881458,409846,426070,46.65391969,34.08358831,9178.0,9390.0,8965.0,9310.0,25674,1081,10064110,9177.81,9370.0,8960.0,9300.08,8628.950832999999,250.55,1,0.99,69.28327784,15.02,15.17,14.9,14.97,14.97,0.7036527990000001,8512.338648,1.09354143,1.182951238,70.88525696,-0.9124197890000001,553.5223844999999,549.3282026,4.257864499999999,2.286326159,851615.3022,7927341944,851615.3022,7927341944,211947.7877,1972936117.0,53,657753.6723,6122762545,851615.3022,7927341944,1383411.0880000002,12877613538,2235026.39,20804955482.0,851615.3022445191,7927341944.396819
2018-05-10,Down,1072.0,1073.1,10405000,10474000,9895000,9976000,-429000,-0.0412,9078,93275451570.0,10344000,10248467,10379600,11009083,9750116.91,0.18,0.12,-429000,0,429000,283500.0,210800.0,1.34487666,57.3538337,10242796,9888461,354334,411723,7.584269663,22.20104511,9310.0,9395.12,8970.0,9002.2,25055,1073,9659361,9300.08,9386.32,9001.01,9010.51,7596.4613469999995,250.55,1,0.99,70.34267692,15.2,15.2,14.36,14.58,14.58,0.683903534,8844.988205,1.02194427,1.145430538,68.59765681,-0.7930840659999999,759.7394171,753.6988442,6.17674323,2.8255662889999997,856505.6958,7742027787,856505.6958,7742027787,213571.8388,1930494004.0,63,658774.3788,5954717605,856505.6958,7742027787,1364533.593,12334135131,2221039.289,20076162918.0,856505.6957842291,7742027787.177788
2018-05-11,Down,1066.5,1069.3,9976000,9985000,8788000,9256000,-720000,-0.0722,20998,199000000000.0,10058400,9885800,10315600,11205155,9426044.965,-0.1,0.17,-720000,0,720000,332666.6667,295666.6667,1.125140924,52.94429708,10090981,9841612,249369,379252,24.21107087,26.14975341,9002.21,9016.8,8341.0,8400.0,48227,1069,8979600,9010.51,9010.51,8351.0,8403.33,17512.92698,250.55,1,0.99,76.58150603,13.71,14.19,13.36,14.1,14.1,0.449712768,10726.41877,0.78170918,0.890446188,63.94837158,-0.43355286200000004,452.8825699,446.23573889999994,4.71752677,3.300004313,865977.8206,7261172067,865977.8206,7261172067,212787.943,1784214135.0,41,657815.2323,5515741254,865977.8206,7261172067,1361890.5790000001,11419370792,2227868.4,18680542859.0,865977.8206061791,7261172067.113576
2018-05-12,Up,1066.5,1069.3,9257000,9644000,9014000,9481000,225000,0.0243,10980,103000000000.0,9870200,9693333,10260500,11273227,9247773.285,0.12,0.2,225000,225000,0,190666.6667,295666.6667,0.644870349,39.20493489,9997138,9814900,182237,339849,40.50263004,24.09932353,8405.94,8646.88,8153.0,8465.94,40241,1069,9050090,8403.33,8658.57,8223.43,8475.0,11392.076490000001,250.55,1,0.99,76.42838154,13.798333333333334,14.376666666666667,13.51,14.233333333333333,14.233333333333333,0.275278405,8257.092022,1.02444571,1.1078681000000001,61.69789454,-1.016085242,257.8061672,252.328652,1.96798601,3.2643891760000003,870432.6066,7362939369,870432.6066,7362939369,210948.3239,1784399742.0,44,659010.0705,5574528293,870432.6066,7362939369,1361488.793,11516755410,2231921.399,18879694779.0,870432.606553409,7362939368.960409
2018-05-13,Up,1066.5,1069.3,9480000,9851000,9360000,9803000,322000,0.034,8513,81838304671.0,9784200,9670933,10172500,11175974,9169026.332999999,0.32,0.2,322000,322000,0,223500.0,347200.0,0.6437211979999999,39.1624321,9967270,9814019,153252,302530,60.20166074,41.63845388,8475.44,8763.36,8298.0,8679.71,25633,1069,9278610,8474.31,8774.32,8345.0,8686.1,6678.594312,250.55,1,0.99,76.27525705,13.886666666666667,14.563333333333333,13.66,14.366666666666667,14.366666666666667,0.46877202799999995,9206.541781,0.94322686,1.004671128,63.23041416,-0.97232076,147.3004857,146.3067864,1.86456311,3.17429301,867677.1596,7534784810,867677.1596,7534784810,209666.0097,1820709750.0,40,659585.2888,5727744657,867677.1596,7534784810,1362987.689,11835990862,2230664.848,19370775672.0,867677.159602599,7534784809.993727
2018-05-14,Down,1064.9,1068.0,9804000,9935000,9400000,9797000,-6000,-0.0006,12813,124000000000.0,9662600,9675200,10087700,11059962,9115438.286,0.35,0.19,-6000,0,6000,239666.6667,290333.3333,0.825487945,45.22012579,9941075,9812758,128317,267687,59.84578885,53.51669321,8679.71,8879.99,8277.0,8663.34,37390,1068,9252447,8686.1,8880.01,8289.79,8670.0,14127.778680000001,250.55,1,0.99,76.12213256,13.975,14.75,13.81,14.5,14.5,0.585469902,10323.48624,0.83950355,0.909698727,63.11499663,-0.733225589,153.1031607,149.8425913,1.64627054,3.17830974,860365.9002,7456449979,860365.9002,7456449979,208744.3224,1809104240.0,40,660378.6982,5723240228,860365.9002,7456449979,1361902.2240000002,11803066351,2222268.124,19259516330.0,860365.900221669,7456449978.744583
2018-05-15,Down,1069.3,1073.8,9802000,9879000,9458000,9500000,-297000,-0.0303,8326,80714050266.0,9567400,9621000,9955700,10849707,9061693.266,0.25,0.18,-297000,0,297000,239666.6667,317166.6667,0.755648975,43.04100569,9873217,9789591,83626,230875,59.48203843,59.84316267,8663.37,8859.99,8401.3,8462.0,28127,1074,9088188,8670.0,8847.0,8420.45,8477.46,10892.26808,250.55,1,0.99,77.14917378,14.59,14.68,13.9,14.25,14.25,0.557294186,9334.562902,0.90905881,1.006910302,61.667260999999996,-0.6964929129999999,544.3572247000001,539.8366158,4.38997762,3.574418826,860424.3513,7301274237,860424.3513,7301274237,208346.2344,1767956696.0,40,658709.5482,5589589656,860424.3513,7301274237,1358763.856,11530017162,2219188.207,18831291399.0,860424.351335449,7301274237.318377
2018-05-16,Down,1076.3,1077.6,9500000,9542000,9015000,9297000,-203000,-0.0214,12219,113000000000.0,9575600,9530867,9817000,10643851,8990148.623,0.19,0.17,-203000,0,203000,239666.6667,307333.3333,0.7798264640000001,43.81474711,9784568,9753103,31466,190993,30.72747014,50.01843247,8462.0,8488.0,8083.01,8330.0,31131,1078,8979740,8477.47,8500.0,8103.33,8344.0,10858.39387,250.55,1,0.99,73.57138912,13.9,13.99,13.55,13.75,13.75,0.35057840799999995,7614.66583,1.09112799,1.172752492,58.18020092,-0.528325484,158.2063102,156.63442990000001,1.50672676,3.1813991489999998,854174.2832,7096971095,854174.2832,7096971095,206046.7539,1711954909.0,32,658388.2819,5470268419,854174.2832,7096971095,1356673.011,11272019464,2210847.294,18368990559.0,854174.2831841491,7096971094.906742
2018-05-17,Down,1077.0,1081.2,9297000,9390000,9020000,9090000,-207000,-0.0223,6922,63909130322.0,9497400,9369000,9683800,10507035,8860565.015,0.14,0.17,-207000,0,207000,239666.6667,310333.3333,0.772287863,43.57575758,9677712,9703984,-26272,147540,8.152173913,32.78722749,8330.0,8464.0,7979.0,8041.46,25440,1081,8692818,8344.01,8483.48,8001.0,8059.0,8477.742995999999,250.55,1,0.99,76.85048115,13.765,13.92,13.49,13.53,13.53,0.40369984,10326.948359999999,0.77839549,0.8798943109999999,56.16820475,-0.9114777959999999,405.411599,403.63022989999996,4.60694999,2.957142971,848940.4312,6824165210,848940.4312,6824165210,205818.0164,1654457834.0,31,674095.8343,5418685659,848940.4312,6824165210,1372512.532,11032873364,2221452.963,17857038573.0,848940.431242489,6824165209.521186
2018-05-18,Up,1077.4,1077.6,9072000,9186000,8881000,9165000,75000,0.0083,5904,53233771175.0,9369800,9258200,9577000,10363832,8790168.379,0.24,0.16,75000,75000,0,207333.3333,310333.3333,0.6680988179999999,40.0515132,9598833,9664059,-65226,104987,26.94497154,21.94153853,8038.82,8273.21,7911.9,8239.81,23476,1078,8882515,8059.0,8280.0,7927.21,8238.51,8239.275926,250.55,1,0.99,72.95102787,13.54,13.82,13.1,13.535,13.535,0.26294335399999996,9211.521511,0.89359034,0.968359379,53.09901495,-0.798736192,161.7293731,160.4051462,1.66731312,2.5213981640000003,849073.4796,6989001174,849073.4796,6989001174,204248.8706,1681239175.0,37,674189.7813,5549476325,849073.4796,6989001174,1368552.874,11265005766,2217626.3540000003,18254006941.0,849073.479570799,6989001174.353404
2018-05-19,Down,1077.4,1077.6,9165000,9299000,9068000,9112000,-53000,-0.0058,6285,57548357610.0,9232800,9172267,9447700,10051427,8843972.876,0.22,0.13,-53000,0,53000,207333.3333,247666.6667,0.8371467029999999,45.56776557,9523936,9623166,-99230,64143,23.14629259,19.41447935,8238.01,8390.8,8095.73,8233.49,17193,1078,8875702,8238.51,8390.0,8152.54,8235.6,4198.420451,250.55,1,0.99,72.21029006666667,13.678333333333333,13.873333333333333,13.246666666666666,13.56,13.56,0.329246715,8853.631062,0.93064077,1.0011731659999998,53.0697841,-0.878888661,176.4227668,175.2747564,1.83773715,2.502791184,852585.5385,7024921174,852585.5385,7024921174,203691.9653,1678330133.0,31,674232.4021,5555371589,852585.5385,7024921174,1366362.157,11258209313,2218947.696,18283130487.0,852585.538546599,7024921174.131629
2018-05-20,Up,1077.4,1077.6,9112000,9398000,9051000,9370000,258000,0.0283,4901,45169962150.0,9206800,9218000,9387100,9877581,8896619.052000001,0.48,0.1,258000,258000,0,220000.0,153200.0,1.4360313319999998,58.94962487,9500253,9604413,-104160,30483,73.97881997,41.356694700000006,8233.49,8609.0,8163.9,8526.98,19957,1078,9192084,8235.6,8600.0,8172.0,8516.86,4486.830713,250.55,1,0.99,71.46955226333333,13.816666666666666,13.926666666666668,13.393333333333333,13.584999999999999,13.584999999999999,0.55816437,9469.466553,0.89990391,0.9451637620000001,54.93270267,-0.9749968170000001,164.7481433,162.78771940000001,1.71612649,2.481585953,853192.6364,7270574902,853192.6364,7270574902,203023.9169,1730090640.0,32,674423.8909,5747177373,853192.6364,7270574902,1365377.382,11635213551,2218570.018,18905788454.0,853192.636421769,7270574902.458112
2018-05-21,Down,1079.4,1085.4,9370000,9439000,9279000,9345000,-25000,-0.0027,4742,44399589675.0,9216400,9264067,9396000,9879827,8912172.758,0.45,0.1,-25000,0,25000,218333.3333,131833.3333,1.6561314790000001,62.351261300000004,9476368,9585197,-108829,2620,83.15412186,60.09307814,8526.97,8595.31,8305.0,8381.24,21517,1085,9093645,8516.86,8584.39,8309.23,8393.44,5125.878383,250.55,1,0.99,70.72881446,13.955,13.98,13.54,13.61,13.61,0.920044392,8686.370595999999,0.96595157,1.040596143,53.75448892,-0.9932236459999999,368.2165349,365.95765750000004,4.09129483,2.830875137,852159.0815,7150137352,852159.0815,7150137352,202647.1484,1700333865.0,41,674124.8606,5656321044,852159.0815,7150137352,1366635.604,11466910922,2218794.6859999998,18617048274.0,852159.081536309,7150137351.656801
2018-05-22,Down,1079.4,1085.4,9345000,9356000,8931000,8940000,-405000,-0.0433,5000,45871812675.0,9186400,9171933,9341900,9892051,8791749.148,0.13,0.12,-405000,0,405000,166500.0,170857.1429,0.974498328,49.35422401,9393850,9537405,-143555,-26615,10.573476699999999,55.90213951,8386.89,8400.18,7935.11,7977.11,23711,1085,8655164,8393.43,8400.0,7950.0,7987.7,6905.266001999999,250.55,1,0.99,72.47252159,13.31,13.35,13.08,13.08,13.08,1.028493955,9032.524395,0.88744128,0.9732932390000001,51.14011811,-0.823299155,422.36102360000007,419.58806510000005,4.22361024,2.807108369,852880.2134,6836547065,852880.2134,6836547065,202261.7291,1621296647.0,30,674224.6836,5404473817,852880.2134,6836547065,1366622.965,10954624193,2219503.1780000003,17791171258.0,852880.213386049,6836547065.267361
2018-05-23,Down,1076.9,1080.7,8940000,9020000,8433000,8483000,-457000,-0.0511,8085,71269244524.0,9050000,8937467,9209900,9875489,8544311.268,-0.05,0.14,-457000,0,457000,166500.0,235285.7143,0.7076502729999999,41.44,9253719,9459301,-205582,-62408,4.970178926,32.89925916,7977.12,8031.9,7425.0,7501.95,42911,1081,8109608,7987.7,8030.06,7433.19,7505.0,15892.466769999999,250.55,1,0.99,71.49543340000001,12.855,12.9,11.56,12.22,12.22,0.7104046820000001,8420.204837000001,0.89426981,0.9813185090000001,48.08669452,-0.896698074,324.9774,310.8330108,2.49982615,2.94897971,864286.4709,6508020947,864286.4709,6508020947,201731.6501,1519026213.0,26,674369.2213,5077956403,864286.4709,6508020947,1368164.08,10302186589,2232450.55,16810207536.0,864286.4708501691,6508020946.881168
2018-05-24,Down,1077.0,1079.6,8483000,8767000,8185000,8415000,-68000,-0.008,8771,73928834982.0,8910600,8725800,9071700,9765590,8377810.066000001,0.03,0.15,-68000,0,68000,166500.0,202571.4286,0.8219322990000001,45.1132185,9124685,9381945,-257260,-101378,18.34130781,11.29498781,7501.95,7730.73,7266.99,7575.01,37845,1080,8181011,7505.01,7734.99,7269.0,7584.15,11375.358259999999,250.55,1,0.99,70.04447726,11.555,12.28,11.55,12.24,12.24,0.632259774,9539.973312,0.79055069,0.841535534,48.57452295,-0.9336196240000001,184.67524780000002,181.04737219999998,1.8284678,2.552053683,868178.6205,6547657736,868178.6205,6547657736,202579.8496,1527823293.0,27,674354.7535,5085870596,868178.6205,6547657736,1365484.457,10298255060,2233663.078,16845912796.0,868178.620506169,6547657735.938593
2018-05-25,Down,1076.5,1078.0,8415000,8480000,8180000,8317000,-98000,-0.0116,4317,35876549723.0,8700000,8527933,8953400,9714949,8191851.472,0.08,0.17,-98000,0,98000,166500.0,187571.4286,0.887661843,47.02440993,9000426,9303060,-302634,-141629,10.8816521,11.39771295,7578.99,7649.55,7308.15,7457.0,26740,1078,8038646,7584.15,7661.85,7326.94,7459.11,8681.380044,250.55,1,0.99,71.49576228,12.15,12.27,11.96,12.15,12.15,0.506502914,7752.228316,0.95814677,1.025113932,47.80752673,-0.671415703,184.36139169999998,181.9879116,1.94064623,2.59110127,858494.8717,6376704599,858494.8717,6376704599,202735.9414,1505876450.0,25,674964.7331,5013484483,858494.8717,6376704599,1368138.593,10162222218,2226633.465,16538926817.0,858494.8717045591,6376704599.438152
2018-05-26,Down,1076.5,1078.0,8317000,8420000,8122000,8162000,-155000,-0.0186,3100,25693093105.0,8463400,8348600,8839900,9695311,7984488.777000001,0.1,0.19,-155000,0,155000,166500.0,180142.8571,0.924266455,48.03214506,8871438,9218537,-347100,-182724,3.2414910860000004,10.82148367,7456.99,7620.0,7300.0,7333.96,19464,1078,7906009,7459.11,7640.46,7287.23,7337.95,4572.291631,250.55,1,0.99,71.46956275,12.22375,12.3525,11.947500000000002,12.15,12.15,0.887401199,8423.173973,0.87032909,0.9390285359999999,46.90394226,-1.151884617,171.4803222,171.13139850000002,2.52176944,2.688820169,856020.2968,6275427728,856020.2968,6275427728,201528.6955,1477393431.0,23,675060.6646,4948824728,856020.2968,6275427728,1367780.8469999998,10027110206,2223801.144,16302537933.0,856020.2967631591,6275427727.548081
2018-05-27,Up,1076.5,1078.0,8162000,8216000,8040000,8182000,20000,0.0025,2635,21410944207.0,8311800,8254800,8749100,9669351,7828848.534,0.19,0.21,20000,20000,0,139000.0,180142.8571,0.771609833,43.55416294,8765370,9141757,-376387,-221456,14.48979592,9.53764637,7334.0,7400.0,7231.11,7338.99,18707,1078,7911431,7337.94,7392.7,7229.01,7346.64,4568.215903,250.55,1,0.99,71.44336322,12.2975,12.434999999999999,11.935,12.15,12.15,0.9250252170000001,8321.452342,0.88210203,0.926164833,46.93882727,-1.182897143,268.16630200000003,267.1884575,3.52850397,2.9477312369999997,852447.563,6257280518,852447.563,6257280518,200043.7064,1468394821.0,19,674910.0059,4954089160,852447.563,6257280518,1366207.9109999998,10028471562,2218655.474,16285752081.0,852447.563034639,6257280518.2725725
2018-05-28,Down,1071.5,1074.2,8182000,8261000,7858000,7903000,-279000,-0.0341,5922,47889340054.0,8195800,8118533,8622900,9623061,7622739.033,0.14,0.23,-279000,0,279000,139000.0,212428.5714,0.6543375920000001,39.55284553,8632698,9049997,-417299,-260625,4.95049505,7.560594018,7338.99,7437.0,7058.02,7099.0,27219,1074,7624326,7346.64,7444.8,7087.0,7107.94,7785.666816,250.55,1,0.99,71.41716369,12.37125,12.5175,11.9225,12.15,12.15,0.7154411140000001,8749.193485,0.81224458,0.8761449020000001,45.43308003,-0.682853657,285.1964155,280.8149965,2.45858979,2.71448766,850248.2235,6042276247,850248.2235,6042276247,198135.8104,1408049164.0,22,674915.6048,4796277622,850248.2235,6042276247,1366202.5990000002,9708898278,2216450.8230000003,15751174525.0,850248.223542319,6042276246.8801365
2018-05-29,Up,1074.0,1076.8,7903000,8360000,7813000,8299000,396000,0.0501,6683,54079954311.0,8172600,8152933,8541600,9500850,7582350.21,0.37,0.22,396000,396000,0,208000.0,212428.5714,0.9791526559999999,49.47332654,8581360,8994368,-413008,-291101,72.86356822,30.76795306,7099.0,7540.0,7032.95,7461.29,39407,1077,8035809,7107.94,7524.99,7058.0,7460.0,10350.09174,250.55,1,0.99,71.39096416,12.445,12.6,11.91,12.15,12.15,0.186751712,9820.238731,0.75904137,0.784031609,47.69889165,-0.9099568690000001,167.8920019,165.3621592,1.39910002,2.3109862,854510.359,6369492445,854510.359,6369492445,199507.0414,1487119003.0,16,675646.6121,5036247888,854510.359,6369492445,1369121.2319999998,10205385169,2223631.591,16574877613.0,854510.359038489,6369492444.686229
2018-05-30,Down,1079.6,1080.9,8300000,8436000,8100000,8207000,-92000,-0.0111,6755,56062998960.0,8150600,8164400,8425300,9223010,7627589.752,0.36,0.19,-92000,0,92000,208000.0,222000.0,0.936936937,48.37209302,8523766,8936044,-412278,-315337,63.2423756,47.01881296,7467.98,7569.0,7260.5,7375.96,32042,1081,7973413,7460.0,7557.78,7272.71,7380.01,6250.204776,250.55,1,0.99,70.6330571,12.25,12.4,11.76,11.96,11.96,-0.35108448600000003,7845.903354000001,0.94150471,0.995162978,47.16631403,-0.944597253,584.3296062999999,574.2077707999999,4.91033283,2.655344297,853587.8779,6305415243,853587.8779,6305415243,198723.1382,1467958879.0,38,675618.3273,4990762181,853587.8779,6305415243,1368163.868,10106564924,2221751.746,16411980166.0,853587.8778964191,6305415242.566342
2018-05-31,Up,1074.1,1077.7,8198000,8375000,8110000,8282000,75000,0.0091,4978,41199561909.0,8174600,8208200,8319000,8829899,7808101.183999999,0.46,0.12,75000,75000,0,163666.6667,191500.0,0.854656223,46.08165181,8486571,8887596,-401025,-332474,75.28089888,70.4622809,7382.07,7699.0,7327.51,7485.01,30776,1078,8068841,7380.0,7609.99,7340.0,7485.0,6067.828015,250.55,1,0.99,72.68673087,12.1,12.3,11.91,12.2799,12.2799,-0.706330465,8031.512845,0.93223118,0.98052002,47.79875325,-0.9141624159999999,275.0971376,271.59132939999995,1.92375621,2.668956927,850884.5904,6370765795,850884.5904,6370765795,199179.5994,1491302808.0,25,676007.0689,5061418153,850884.5904,6370765795,1368346.049,10245117027,2219230.639,16615882822.0,850884.5903959092,6370765795.470831
2018-06-01,Down,1074.4,1075.0,8278000,8370000,8139000,8282000,0,0.0,3751,30985647856.0,8194600,8244000,8253200,8553184,7953216.267000001,0.55,0.07,0,0,0,163666.6667,138400.0,1.18256262,54.18229971,8455099,8842737,-387639,-343507,75.28089888,71.26805778,7485.01,7608.55,7355.54,7521.01,28259,1075,8085086,7485.0,7599.99,7351.01,7514.32,6936.822982,251.59,1,1.04,69.40045795,12.3,12.3,11.9,12.1,12.1,-0.871729248,8226.043275,0.91429619,0.951123988,47.98180394,-0.644554925,267.67975309999997,263.87072659999995,2.41152931,2.7362259389999997,850913.224,6399752395,850913.224,6399752395,200191.9476,1505651645.0,24,675804.1476,5082750026,850913.224,6399752395,1367823.255,10287453410,2218736.4790000003,16687205805.0,850913.2240381791,6399752394.520107
2018-06-02,Up,1074.4,1075.0,8282000,8425000,8211000,8339000,57000,0.0069,3557,29631281616.0,8281800,8292133,8238800,8505225,7972375.076,0.69,0.06,57000,57000,0,137000.0,156000.0,0.878205128,46.75767918,8437237,8805423,-368186,-348443,84.43017657,78.33065811,7521.01,7697.33,7437.0,7640.03,26721,1075,8213032,7514.32,7697.09,7440.0,7636.42,5070.864946,251.59,1,1.04,69.07356463333333,12.23,12.236666666666666,11.903333333333334,12.06,12.06,-0.783494735,8984.705155,0.85040112,0.882360969,48.74424557,-0.937480697,271.3190707,270.2953048,2.63416573,2.7522825510000004,856711.0941,6545789641,856711.0941,6545789641,203046.6331,1551398782.0,27,675621.1031,5162152852,856711.0941,6545789641,1367800.5990000002,10450821814,2224511.693,16996611456.0,856711.0941014092,6545789641.292019
2018-06-03,Up,1074.4,1075.0,8338000,8443000,8297000,8419000,80000,0.0096,3756,31491017082.0,8305800,8337867,8239200,8506692,7971708.243,0.84,0.06,80000,80000,0,125600.0,175333.3333,0.71634981,41.73681879,8434432,8776800,-342368,-347228,93.00291545,84.23799696,7636.81,7786.69,7600.0,7714.26,27505,1075,8292830,7636.41,7777.0,7583.24,7706.37,5206.8634520000005,251.59,1,1.04,68.74667131666668,12.16,12.173333333333334,11.906666666666666,12.02,12.02,-0.621101362,8379.37536,0.91974835,0.956491911,49.23086773,-0.992834179,290.2527962,287.9854423,2.87379006,2.658751993,857528.2692,6608898910,857528.2692,6608898910,203011.605,1564593522.0,40,675839.1355,5208635898,857528.2692,6608898910,1368115.979,10543955837,2225644.248,17152854747.0,857528.2691538791,6608898909.682709
2018-06-04,Down,1069.1,1071.9,8419000,8477000,8206000,8248000,-171000,-0.0203,3616,30073576204.0,8314000,8318600,8232300,8494924,7969676.239,0.53,0.06,-171000,0,171000,125600.0,180666.6667,0.695202952,41.01001306,8405750,8737629,-331879,-344158,37.60217984,71.67842395,7714.26,7760.52,7446.5,7487.0,32259,1072,8026064,7706.37,7747.57,7447.61,7487.37,6034.28233,251.59,1,1.04,68.41977800000001,12.09,12.11,11.91,11.98,11.98,-0.762538148,7464.596631999999,1.00380731,1.055358827,47.79038112,-0.8599835090000001,192.0162994,189.3550697,1.92016299,2.581833879,861397.895,6454468784,861397.895,6454468784,203403.4171,1524105194.0,41,675615.8182,5062400586,861397.895,6454468784,1368268.6819999998,10252460039,2229666.577,16706928822.0,861397.8949692892,6454468783.639338
2018-06-05,Up,1067.8,1070.7,8241000,8400000,8130000,8360000,112000,0.0136,3715,30574008153.0,8329600,8333933,8252100,8520333,7983866.594,0.7,0.07,112000,112000,0,144000.0,180666.6667,0.79704797,44.35318275,8398711,8709657,-310945,-337516,66.28242075,65.62917201,7487.0,7679.49,7358.0,7625.0,31723,1071,8166375,7487.37,7677.5,7355.0,7612.51,5740.072261,251.59,1,1.04,71.71323135,11.92,12.45,11.8,12.43,12.43,-1.26851773,7806.835335,0.97593963,0.9957034509999999,48.63620236,-0.697747197,277.2385522,273.1451482,2.80038942,2.7820180789999998,861878.1341,6566649504,861878.1341,6566649504,202834.2922,1545394472.0,26,675820.2829,5149074736,861878.1341,6566649504,1367978.898,10422631220,2229857.0319999997,16989280724.0,861878.1341197592,6566649503.858445
2018-06-06,Down,1067.8,1070.7,8359000,8400000,8208000,8359000,-1000,-0.0001,3334,27751918927.0,8345000,8343733,8269800,8540542,7999057.613,0.66,0.07,-1000,0,1000,144000.0,88000.0,1.636363636,62.06896552,8392602,8683682,-291080,-328229,65.99423631,56.62627897,7626.64,7699.0,7467.05,7658.84,27230,1071,8202618,7612.51,7691.0,7484.0,7655.0,5736.887304,251.59,1,1.04,71.15602975,12.45,12.86,12.3,12.45,12.45,-1.503450051,9294.851593000001,0.82362011,0.851611001,48.87030066,-0.8443509140000001,307.5805377,302.62626869999997,2.8218398,2.483661931,859646.0958,6580957646,859646.0958,6580957646,201306.1393,1541084387.0,42,675824.5995,5173725661,859646.0958,6580957646,1369699.355,10485632965,2229345.451,17066590611.0,859646.0958432691,6580957646.017317
2018-06-07,Up,1066.6,1069.0,8358000,8490000,8330000,8375000,16000,0.0019,3432,28772117047.0,8352200,8353733,8317000,8439474,8194525.512999999,0.74,0.03,16000,16000,0,68000.0,88000.0,0.772727273,43.58974359,8389894,8660817,-270923,-316767,68.05555556,66.77740421,7658.79,7765.0,7620.0,7691.08,25062,1069,8221765,7655.0,7747.0,7635.0,7684.93,5041.522793,251.59,1,1.04,76.07060386,12.72,12.86,12.61,12.86,12.86,-1.321456692,9555.847437999999,0.80443031,0.837494698,49.06648387,-0.764243991,202.9978829,198.1678003,1.95190272,2.487682861,859167.2023,6604429740,859167.2023,6604429740,201071.639,1545640370.0,38,676741.5993,5202121697,859167.2023,6604429740,1367579.562,10512602328,2226746.764,17117032068.0,859167.2022958691,6604429739.608179
2018-06-08,Down,1070.4,1075.9,8375000,8385000,8268000,8341000,-34000,-0.0041,2686,22361068529.0,8336600,8350000,8321200,8443798,8198602.121,0.58,0.03,-34000,0,34000,68000.0,68666.66667,0.9902912620000001,49.75609756,8382372,8637127,-254755,-304365,58.61111111,64.22030099,7691.08,7703.5,7531.0,7603.44,23397,1076,8181301,7684.93,7690.0,7536.58,7618.8,3945.542833,251.59,1,1.04,75.61267275,12.555,12.91,12.35,12.7,12.7,-1.2549840909999999,9457.65179,0.80507369,0.836341839,48.58642555,-0.690829276,178.8256931,176.7007945,1.21650131,2.3169645759999997,857218.3006,6526951577,857218.3006,6526951577,199605.6203,1519818484.0,40,676943.2553,5154318153,857218.3006,6526951577,1368726.804,10421631887,2225945.105,16948583464.0,857218.3006085692,6526951577.455235
2018-06-09,Down,1070.4,1075.9,8341000,8370000,8205000,8233000,-108000,-0.0129,1658,13807141637.0,8333600,8315467,8323800,8437370,8210229.581,0.1,0.03,-108000,0,108000,66250.0,78500.0,0.843949045,45.76856649,8359392,8607191,-247800,-293052,28.61111111,51.75925926,7603.44,7683.98,7450.0,7491.73,19340,1076,8061101,7616.0,7680.0,7468.0,7496.4,2775.246961,251.59,1,1.04,76.78427034,12.073333333333332,12.52,11.933333333333334,12.366666666666665,12.366666666666665,-1.011515598,9557.857931,0.79379973,0.827393743,47.84401071,-1.011351913,266.19740409999997,264.841705,2.53521337,2.302828524,855360.4651,6489641233,855360.4651,6489641233,199287.3233,1511997904.0,39,676917.6049,5135790792,855360.4651,6489641233,1370062.874,10394701274,2225423.339,16884342507.0,855360.4650999391,6489641232.724866
